home_team,away_team,home_score,home_xg,home_penalty,away_score,away_xg,away_penalty,home_manager,home_captain,away_manager,away_captain,Attendance_match,Venue,Officials,Round,Date,Score,Referee,Notes,Host_match,Year,home_goal,away_goal,home_goal_long,away_goal_long,home_own_goal,away_own_goal,home_penalty_goal,away_penalty_goal,home_penalty_miss_long,away_penalty_miss_long,home_penalty_shootout_goal_long,away_penalty_shootout_goal_long,home_penalty_shootout_miss_long,away_penalty_shootout_miss_long,home_red_card,away_red_card,home_yellow_red_card,away_yellow_red_card,home_yellow_card_long,away_yellow_card_long,home_substitute_in_long,away_substitute_in_long,Host_wc,Teams,Champion,Runner-Up,TopScorrer,Attendance_wc,AttendanceAvg,Matches,Home Team Rank,Home Team Rank Points,Away Team Rank,Away Team Rank Points,Goal Difference,Home_Win,Rank Difference,Points Difference,Home Team Avg Age,Home Team Experience,Away Team Avg Age,Away Team Experience,Home Team Win Rate,Away Team Win Rate
West Germany,Spain,2,1.7,5.0,1,0.2,4.0,Helmut Schoen,Uwe Seeler,Jose Villalonga,Ignacio Zoco,42187,"Villa Park, Birmingham",Armando Marques (Referee) · Claudio Vicuna (AR1) · Duk Ryong Choi (AR2),Group stage,1966-07-20,2–1,Armando Marques,Required Extra Time,England,1966,Lothar Emmerich · 38|Uwe Seeler · 84,Josep Maria Fusté · 22,"['38&rsquor;|1:1|Lothar Emmerich', '84&rsquor;|2:1|Uwe Seeler']",['22&rsquor;|0:1|Josep Maria Fusté'],Ivan Davidov (OG) · 43,Roberto Perfumo (OG) · 35,Eusébio (P) · 43|Eusébio (P) · 59,Eusébio (P) · 82,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],"['2|1:1|Manfred Kaltz', '4|2:2|Paul Breitner', '8|3:3|Pierre Littbarski', '10|4:4|Karl-Heinz Rummenigge', '12|5:4|Horst Hrubesch']","['1|0:1|Alain Giresse', '3|1:2|Manuel Amoros', '5|2:3|Dominique Rocheteau', '9|3:4|Michel Platini']",['6|2:3|Uli Stielike'],"['7|2:3|Didier Six', '11|4:4|Maxime Bossis']",Julio Montero Castillo · 69,Horacio Troche · 49|Héctor Silva · 54,Basil Gorgis · 52,Khalil Ghanim · 76,['1&rsquor;|0:0|Wolfgang Overath'],['1&rsquor;|0:0|Jesús Glaría'],['67&rsquor;|0:0|Antonio Munguía|for Mario Velarde'],"['46&rsquor;|0:0|Anatoliy Puzach|for Viktor Serebryanikov', '66&rsquor;|0:0|Vitaliy Khmelnytskyi|for Givi Nodia']",England,16,England,West Germany,Eusébio - 9,1563135,48848,32,19.667444574095683,1632.737246207701,7.0,1715.22,1,1,-12.667444574095683,-82.48275379229904,28.956954288678073,68.88128897047824,29.5,70.0,0.631578947368421,0.42424242424242425
Soviet Union,Chile,2,1.7,5.0,1,0.2,4.0,Nikolai Morozov,Albert Shesternyov,Luis Alamos,Leonel Sánchez,16027,"Roker Park Ground, Sunderland",John Adair (Referee) · Pierre Schwinte (AR1) · William Clements (AR2),Group stage,1966-07-20,2–1,John Adair,Required Extra Time,England,1966,Valeriy Porkujan · 28|Valeriy Porkujan · 85,Rubén Marcos · 32,"['28&rsquor;|1:0|Valeriy Porkujan', '85&rsquor;|2:1|Valeriy Porkujan']",['32&rsquor;|1:1|Rubén Marcos'],Ivan Davidov (OG) · 43,Roberto Perfumo (OG) · 35,Eusébio (P) · 43|Eusébio (P) · 59,Eusébio (P) · 82,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],"['2|1:1|Manfred Kaltz', '4|2:2|Paul Breitner', '8|3:3|Pierre Littbarski', '10|4:4|Karl-Heinz Rummenigge', '12|5:4|Horst Hrubesch']","['1|0:1|Alain Giresse', '3|1:2|Manuel Amoros', '5|2:3|Dominique Rocheteau', '9|3:4|Michel Platini']",['6|2:3|Uli Stielike'],"['7|2:3|Didier Six', '11|4:4|Maxime Bossis']",Julio Montero Castillo · 69,Horacio Troche · 49|Héctor Silva · 54,Basil Gorgis · 52,Khalil Ghanim · 76,['1&rsquor;|0:0|Wolfgang Overath'],['1&rsquor;|0:0|Jesús Glaría'],['67&rsquor;|0:0|Antonio Munguía|for Mario Velarde'],"['46&rsquor;|0:0|Anatoliy Puzach|for Viktor Serebryanikov', '66&rsquor;|0:0|Vitaliy Khmelnytskyi|for Givi Nodia']",England,16,England,West Germany,Eusébio - 9,1563135,48848,32,19.667444574095683,1632.737246207701,29.0,1509.61,1,1,9.332555425904317,123.12724620770109,28.956954288678073,68.88128897047824,36.0,69.0,0.7222222222222222,0.10526315789473684
Uruguay,Mexico,0,1.7,5.0,0,0.2,4.0,Ondino Viera,Horacio Troche,Ignacio Trellez,Gustavo Peña,61112,"Wembley Stadium, London",Bertil Loeoew (Referee) · Claudio Vicuna (AR1) · Concetto Lo Bello (AR2),Group stage,1966-07-19,0–0,Bertil Loeoew,Required Extra Time,England,1966,Valeriy Porkujan · 28|Valeriy Porkujan · 85,Rubén Marcos · 32,"['28&rsquor;|1:0|Valeriy Porkujan', '85&rsquor;|2:1|Valeriy Porkujan']",['32&rsquor;|1:1|Rubén Marcos'],Ivan Davidov (OG) · 43,Roberto Perfumo (OG) · 35,Eusébio (P) · 43|Eusébio (P) · 59,Eusébio (P) · 82,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],"['2|1:1|Manfred Kaltz', '4|2:2|Paul Breitner', '8|3:3|Pierre Littbarski', '10|4:4|Karl-Heinz Rummenigge', '12|5:4|Horst Hrubesch']","['1|0:1|Alain Giresse', '3|1:2|Manuel Amoros', '5|2:3|Dominique Rocheteau', '9|3:4|Michel Platini']",['6|2:3|Uli Stielike'],"['7|2:3|Didier Six', '11|4:4|Maxime Bossis']",Julio Montero Castillo · 69,Horacio Troche · 49|Héctor Silva · 54,Basil Gorgis · 52,Khalil Ghanim · 76,['1&rsquor;|0:0|Wolfgang Overath'],['1&rsquor;|0:0|Jesús Glaría'],['67&rsquor;|0:0|Antonio Munguía|for Mario Velarde'],"['46&rsquor;|0:0|Anatoliy Puzach|for Viktor Serebryanikov', '66&rsquor;|0:0|Vitaliy Khmelnytskyi|for Givi Nodia']",England,16,England,West Germany,Eusébio - 9,1563135,48848,32,14.0,1638.71,13.0,1644.89,0,0,-1.0,-6.180000000000064,33.5,76.25,27.11764705882353,75.88235294117646,0.5757575757575758,0.21428571428571427
Argentina,Switzerland,2,1.7,5.0,0,0.2,4.0,Juan Carlos Lorenzo,Antonio Rattín,Alfredo Foni,René Brodmann,32127,"Hillsborough, Sheffield",Joaquim Fernandes Campos (Referee) · Istvan Zsolt (AR1) · Tofik Bakhramov (AR2),Group stage,1966-07-19,2–0,Joaquim Fernandes Campos,Required Extra Time,England,1966,Luis Artime · 53|Ermindo Onega · 81,Rubén Marcos · 32,"['53&rsquor;|1:0|Luis Artime', '81&rsquor;|2:0|Ermindo Onega']",['32&rsquor;|1:1|Rubén Marcos'],Ivan Davidov (OG) · 43,Roberto Perfumo (OG) · 35,Eusébio (P) · 43|Eusébio (P) · 59,Eusébio (P) · 82,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],"['2|1:1|Manfred Kaltz', '4|2:2|Paul Breitner', '8|3:3|Pierre Littbarski', '10|4:4|Karl-Heinz Rummenigge', '12|5:4|Horst Hrubesch']","['1|0:1|Alain Giresse', '3|1:2|Manuel Amoros', '5|2:3|Dominique Rocheteau', '9|3:4|Michel Platini']",['6|2:3|Uli Stielike'],"['7|2:3|Didier Six', '11|4:4|Maxime Bossis']",Julio Montero Castillo · 69,Horacio Troche · 49|Héctor Silva · 54,Basil Gorgis · 52,Khalil Ghanim · 76,['1&rsquor;|0:0|Wolfgang Overath'],['1&rsquor;|0:0|Jesús Glaría'],['67&rsquor;|0:0|Antonio Munguía|for Mario Velarde'],"['46&rsquor;|0:0|Anatoliy Puzach|for Viktor Serebryanikov', '66&rsquor;|0:0|Vitaliy Khmelnytskyi|for Givi Nodia']",England,16,England,West Germany,Eusébio - 9,1563135,48848,32,3.0,1773.88,15.0,1635.92,2,1,12.0,137.96000000000004,21.0,59.0,28.492987677269994,69.77102720516815,0.711864406779661,0.24
Portugal,Brazil,3,1.7,5.0,1,0.2,4.0,Otto Gloria,Mário Coluna,Vicente Feola,Orlando Peçanha,58479,"Goodison Park, Liverpool",George Mccabe (Referee) · Leo Callaghan (AR1) · Kenneth Dagnall (AR2),Group stage,1966-07-19,3–1,George Mccabe,Required Extra Time,England,1966,António Simões · 15|Eusébio · 27|Eusébio · 85,Rildo da Costa Menezes · 73,"['15&rsquor;|1:0|António Simões', '27&rsquor;|2:0|Eusébio', '85&rsquor;|3:1|Eusébio']",['73&rsquor;|2:1|Rildo da Costa Menezes'],Ivan Davidov (OG) · 43,Roberto Perfumo (OG) · 35,Eusébio (P) · 43|Eusébio (P) · 59,Eusébio (P) · 82,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],"['2|1:1|Manfred Kaltz', '4|2:2|Paul Breitner', '8|3:3|Pierre Littbarski', '10|4:4|Karl-Heinz Rummenigge', '12|5:4|Horst Hrubesch']","['1|0:1|Alain Giresse', '3|1:2|Manuel Amoros', '5|2:3|Dominique Rocheteau', '9|3:4|Michel Platini']",['6|2:3|Uli Stielike'],"['7|2:3|Didier Six', '11|4:4|Maxime Bossis']",Julio Montero Castillo · 69,Horacio Troche · 49|Héctor Silva · 54,Basil Gorgis · 52,Khalil Ghanim · 76,['1&rsquor;|0:0|Wolfgang Overath'],['1&rsquor;|0:0|Jesús Glaría'],['67&rsquor;|0:0|Antonio Munguía|for Mario Velarde'],"['46&rsquor;|0:0|Anatoliy Puzach|for Viktor Serebryanikov', '66&rsquor;|0:0|Vitaliy Khmelnytskyi|for Givi Nodia']",England,16,England,West Germany,Eusébio - 9,1563135,48848,32,9.0,1676.56,1.0,1841.3,2,1,-8.0,-164.74,34.0,78.0,32.333333333333336,70.33333333333333,0.7619047619047619,0.4482758620689655
Korea DPR,Italy,1,1.7,5.0,0,0.2,4.0,Rye Hyun Myung,Pak Seung-zin,Edmondo Fabbri,Giacomo Bulgarelli,17829,"Ayresome Park, Middlesbrough",Pierre Schwinte (Referee) · John Adair (AR1) · John Taylor (AR2),Group stage,1966-07-19,1–0,Pierre Schwinte,Required Extra Time,England,1966,Pak Doo-ik · 42,Rildo da Costa Menezes · 73,['42&rsquor;|1:0|Pak Doo-ik'],['73&rsquor;|2:1|Rildo da Costa Menezes'],Ivan Davidov (OG) · 43,Roberto Perfumo (OG) · 35,Eusébio (P) · 43|Eusébio (P) · 59,Eusébio (P) · 82,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],"['2|1:1|Manfred Kaltz', '4|2:2|Paul Breitner', '8|3:3|Pierre Littbarski', '10|4:4|Karl-Heinz Rummenigge', '12|5:4|Horst Hrubesch']","['1|0:1|Alain Giresse', '3|1:2|Manuel Amoros', '5|2:3|Dominique Rocheteau', '9|3:4|Michel Platini']",['6|2:3|Uli Stielike'],"['7|2:3|Didier Six', '11|4:4|Maxime Bossis']",Julio Montero Castillo · 69,Horacio Troche · 49|Héctor Silva · 54,Basil Gorgis · 52,Khalil Ghanim · 76,['1&rsquor;|0:0|Wolfgang Overath'],['1&rsquor;|0:0|Jesús Glaría'],['67&rsquor;|0:0|Antonio Munguía|for Mario Velarde'],"['46&rsquor;|0:0|Anatoliy Puzach|for Viktor Serebryanikov', '66&rsquor;|0:0|Vitaliy Khmelnytskyi|for Givi Nodia']",England,16,England,West Germany,Eusébio - 9,1563135,48848,32,112.0,1169.96,6.0,1726.14,1,1,-106.0,-556.1800000000001,28.956954288678073,68.88128897047824,28.492987677269994,69.77102720516815,0.3333333333333333,0.2692307692307692
West Germany,Argentina,0,1.7,5.0,0,0.2,4.0,Helmut Schoen,Uwe Seeler,Juan Carlos Lorenzo,Antonio Rattín,46587,"Villa Park, Birmingham",Konstantin Zecevic (Referee) · Joaquim Fernandes Campos (AR1) · Bertil Loeoew (AR2),Group stage,1966-07-16,0–0,Konstantin Zecevic,Required Extra Time,England,1966,Pak Doo-ik · 42,Rildo da Costa Menezes · 73,['42&rsquor;|1:0|Pak Doo-ik'],['73&rsquor;|2:1|Rildo da Costa Menezes'],Ivan Davidov (OG) · 43,Roberto Perfumo (OG) · 35,Eusébio (P) · 43|Eusébio (P) · 59,Eusébio (P) · 82,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],"['2|1:1|Manfred Kaltz', '4|2:2|Paul Breitner', '8|3:3|Pierre Littbarski', '10|4:4|Karl-Heinz Rummenigge', '12|5:4|Horst Hrubesch']","['1|0:1|Alain Giresse', '3|1:2|Manuel Amoros', '5|2:3|Dominique Rocheteau', '9|3:4|Michel Platini']",['6|2:3|Uli Stielike'],"['7|2:3|Didier Six', '11|4:4|Maxime Bossis']",Julio Montero Castillo · 69,Rafael Albrecht · 65,Basil Gorgis · 52,Khalil Ghanim · 76,['1&rsquor;|0:0|Franz Beckenbauer'],['1&rsquor;|0:0|Jesús Glaría'],['67&rsquor;|0:0|Antonio Munguía|for Mario Velarde'],"['46&rsquor;|0:0|Anatoliy Puzach|for Viktor Serebryanikov', '66&rsquor;|0:0|Vitaliy Khmelnytskyi|for Givi Nodia']",England,16,England,West Germany,Eusébio - 9,1563135,48848,32,19.667444574095683,1632.737246207701,3.0,1773.88,0,0,-16.667444574095683,-141.14275379229912,28.956954288678073,68.88128897047824,21.0,59.0,0.631578947368421,0.1724137931034483
Soviet Union,Italy,1,1.7,5.0,0,0.2,4.0,Nikolai Morozov,Albert Shesternyov,Edmondo Fabbri,Sandro Salvadore,27793,"Roker Park Ground, Sunderland",Rudolf Kreitlein (Referee) · William Crawford (AR1) · Aly Hussein Kandil (AR2),Group stage,1966-07-16,1–0,Rudolf Kreitlein,Required Extra Time,England,1966,Igor Chislenko · 57,Rildo da Costa Menezes · 73,['57&rsquor;|1:0|Igor Chislenko'],['73&rsquor;|2:1|Rildo da Costa Menezes'],Ivan Davidov (OG) · 43,Roberto Perfumo (OG) · 35,Eusébio (P) · 43|Eusébio (P) · 59,Eusébio (P) · 82,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],"['2|1:1|Manfred Kaltz', '4|2:2|Paul Breitner', '8|3:3|Pierre Littbarski', '10|4:4|Karl-Heinz Rummenigge', '12|5:4|Horst Hrubesch']","['1|0:1|Alain Giresse', '3|1:2|Manuel Amoros', '5|2:3|Dominique Rocheteau', '9|3:4|Michel Platini']",['6|2:3|Uli Stielike'],"['7|2:3|Didier Six', '11|4:4|Maxime Bossis']",Julio Montero Castillo · 69,Rafael Albrecht · 65,Basil Gorgis · 52,Khalil Ghanim · 76,['1&rsquor;|0:0|Yozhef Sabo'],['1&rsquor;|0:0|Jesús Glaría'],['67&rsquor;|0:0|Antonio Munguía|for Mario Velarde'],"['46&rsquor;|0:0|Anatoliy Puzach|for Viktor Serebryanikov', '66&rsquor;|0:0|Vitaliy Khmelnytskyi|for Givi Nodia']",England,16,England,West Germany,Eusébio - 9,1563135,48848,32,19.667444574095683,1632.737246207701,6.0,1726.14,1,1,-13.667444574095683,-93.40275379229911,28.956954288678073,68.88128897047824,28.492987677269994,69.77102720516815,0.7222222222222222,0.2692307692307692
Portugal,Bulgaria,3,1.7,5.0,0,0.2,4.0,Otto Gloria,Mário Coluna,Rudolf Vytlacil,Boris Gaganelov,25438,"Old Trafford Stadium, Manchester",Jose Maria Codesal (Referee) · Roberto Goicoechea (AR1) · Kurt Tschenscher (AR2),Group stage,1966-07-16,3–0,Jose Maria Codesal,Required Extra Time,England,1966,Eusébio · 38|José Augusto Torres · 81,Rildo da Costa Menezes · 73,"['38&rsquor;|2:0|Eusébio', '81&rsquor;|3:0|José Augusto Torres']",['73&rsquor;|2:1|Rildo da Costa Menezes'],Ivan Vutsov (OG) · 17,Roberto Perfumo (OG) · 35,Eusébio (P) · 43|Eusébio (P) · 59,Eusébio (P) · 82,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],"['2|1:1|Manfred Kaltz', '4|2:2|Paul Breitner', '8|3:3|Pierre Littbarski', '10|4:4|Karl-Heinz Rummenigge', '12|5:4|Horst Hrubesch']","['1|0:1|Alain Giresse', '3|1:2|Manuel Amoros', '5|2:3|Dominique Rocheteau', '9|3:4|Michel Platini']",['6|2:3|Uli Stielike'],"['7|2:3|Didier Six', '11|4:4|Maxime Bossis']",Julio Montero Castillo · 69,Rafael Albrecht · 65,Basil Gorgis · 52,Khalil Ghanim · 76,['1&rsquor;|0:0|Eusébio'],['1&rsquor;|0:0|Dinko Dermendzhiev'],['67&rsquor;|0:0|Antonio Munguía|for Mario Velarde'],"['46&rsquor;|0:0|Anatoliy Puzach|for Viktor Serebryanikov', '66&rsquor;|0:0|Vitaliy Khmelnytskyi|for Givi Nodia']",England,16,England,West Germany,Eusébio - 9,1563135,48848,32,9.0,1676.56,72.0,1335.36,3,1,63.0,341.20000000000005,34.0,78.0,25.466666666666665,63.4,0.7619047619047619,0.05263157894736842
England,Mexico,2,1.7,5.0,0,0.2,4.0,Alf Ramsey,Bobby Moore,Ignacio Trellez,Gustavo Peña,92570,"Wembley Stadium, London",Concetto Lo Bello (Referee) · Duk Ryong Choi (AR1) · Menachem Ashkenazi (AR2),Group stage,1966-07-16,2–0,Concetto Lo Bello,Required Extra Time,England,1966,Bobby Charlton · 37|Roger Hunt · 75,Rildo da Costa Menezes · 73,"['37&rsquor;|1:0|Bobby Charlton', '75&rsquor;|2:0|Roger Hunt']",['73&rsquor;|2:1|Rildo da Costa Menezes'],Ivan Vutsov (OG) · 17,Roberto Perfumo (OG) · 35,Eusébio (P) · 43|Eusébio (P) · 59,Eusébio (P) · 82,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],"['2|1:1|Manfred Kaltz', '4|2:2|Paul Breitner', '8|3:3|Pierre Littbarski', '10|4:4|Karl-Heinz Rummenigge', '12|5:4|Horst Hrubesch']","['1|0:1|Alain Giresse', '3|1:2|Manuel Amoros', '5|2:3|Dominique Rocheteau', '9|3:4|Michel Platini']",['6|2:3|Uli Stielike'],"['7|2:3|Didier Six', '11|4:4|Maxime Bossis']",Julio Montero Castillo · 69,Rafael Albrecht · 65,Basil Gorgis · 52,Khalil Ghanim · 76,['1&rsquor;|0:0|Eusébio'],['1&rsquor;|0:0|Dinko Dermendzhiev'],['67&rsquor;|0:0|Antonio Munguía|for Mario Velarde'],"['46&rsquor;|0:0|Anatoliy Puzach|for Viktor Serebryanikov', '66&rsquor;|0:0|Vitaliy Khmelnytskyi|for Givi Nodia']",England,16,England,West Germany,Eusébio - 9,1563135,48848,32,5.0,1728.47,13.0,1644.89,2,1,8.0,83.57999999999993,27.333333333333332,55.666666666666664,27.11764705882353,75.88235294117646,0.6,0.21428571428571427
Spain,Switzerland,2,1.7,5.0,1,0.2,4.0,Jose Villalonga,Francisco Gento,Alfredo Foni,René Brodmann,32028,"Hillsborough, Sheffield",Tofik Bakhramov (Referee) · Istvan Zsolt (AR1) · Hugh Phillips (AR2),Group stage,1966-07-15,2–1,Tofik Bakhramov,Required Extra Time,England,1966,Manuel Sanchís · 57|Amancio Amaro · 75,René-Pierre Quentin · 28,"['57&rsquor;|1:1|Manuel Sanchís', '75&rsquor;|2:1|Amancio Amaro']",['28&rsquor;|0:1|René-Pierre Quentin'],Ivan Vutsov (OG) · 17,Roberto Perfumo (OG) · 35,Eusébio (P) · 43|Eusébio (P) · 59,Eusébio (P) · 82,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],"['2|1:1|Manfred Kaltz', '4|2:2|Paul Breitner', '8|3:3|Pierre Littbarski', '10|4:4|Karl-Heinz Rummenigge', '12|5:4|Horst Hrubesch']","['1|0:1|Alain Giresse', '3|1:2|Manuel Amoros', '5|2:3|Dominique Rocheteau', '9|3:4|Michel Platini']",['6|2:3|Uli Stielike'],"['7|2:3|Didier Six', '11|4:4|Maxime Bossis']",Julio Montero Castillo · 69,Rafael Albrecht · 65,Basil Gorgis · 52,Khalil Ghanim · 76,['1&rsquor;|0:0|Eusébio'],['1&rsquor;|0:0|Dinko Dermendzhiev'],['67&rsquor;|0:0|Antonio Munguía|for Mario Velarde'],"['46&rsquor;|0:0|Anatoliy Puzach|for Viktor Serebryanikov', '66&rsquor;|0:0|Vitaliy Khmelnytskyi|for Givi Nodia']",England,16,England,West Germany,Eusébio - 9,1563135,48848,32,7.0,1715.22,15.0,1635.92,1,1,8.0,79.29999999999995,29.5,70.0,28.492987677269994,69.77102720516815,0.5,0.24
Uruguay,France,2,1.7,5.0,1,0.2,4.0,Ondino Viera,Horacio Troche,Henri Guerin,Marcel Artelesa,45662,"White City, London",Karol Galba (Referee) · Leo Callaghan (AR1) · Armando Marques (AR2),Group stage,1966-07-15,2–1,Karol Galba,Required Extra Time,England,1966,Pedro Rocha · 26|Julio César Cortés · 31,René-Pierre Quentin · 28,"['26&rsquor;|1:1|Pedro Rocha', '31&rsquor;|2:1|Julio César Cortés']",['28&rsquor;|0:1|René-Pierre Quentin'],Ivan Vutsov (OG) · 17,Roberto Perfumo (OG) · 35,Eusébio (P) · 43|Eusébio (P) · 59,Héctor De Bourgoing (P) · 15,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],"['2|1:1|Manfred Kaltz', '4|2:2|Paul Breitner', '8|3:3|Pierre Littbarski', '10|4:4|Karl-Heinz Rummenigge', '12|5:4|Horst Hrubesch']","['1|0:1|Alain Giresse', '3|1:2|Manuel Amoros', '5|2:3|Dominique Rocheteau', '9|3:4|Michel Platini']",['6|2:3|Uli Stielike'],"['7|2:3|Didier Six', '11|4:4|Maxime Bossis']",Julio Montero Castillo · 69,Rafael Albrecht · 65,Basil Gorgis · 52,Khalil Ghanim · 76,['1&rsquor;|0:0|Eusébio'],['1&rsquor;|0:0|Dinko Dermendzhiev'],['67&rsquor;|0:0|Antonio Munguía|for Mario Velarde'],"['46&rsquor;|0:0|Anatoliy Puzach|for Viktor Serebryanikov', '66&rsquor;|0:0|Vitaliy Khmelnytskyi|for Givi Nodia']",England,16,England,West Germany,Eusébio - 9,1563135,48848,32,14.0,1638.71,4.0,1759.78,1,1,-10.0,-121.06999999999994,33.5,76.25,36.0,79.0,0.5757575757575758,0.34285714285714286
Hungary,Brazil,3,1.7,5.0,1,0.2,4.0,Lajos Baroti,Ferenc Sipos,Vicente Feola,Hilderaldo Bellini,51387,"Goodison Park, Liverpool",Kenneth Dagnall (Referee) · Kevin Howley (AR1) · Arturo Yamasaki Maldonado (AR2),Group stage,1966-07-15,3–1,Kenneth Dagnall,Required Extra Time,England,1966,Ferenc Bene · 2|János Farkas · 64,Tostão · 14,"['2&rsquor;|1:0|Ferenc Bene', '64&rsquor;|2:1|János Farkas']",['14&rsquor;|1:1|Tostão'],Ivan Vutsov (OG) · 17,Roberto Perfumo (OG) · 35,Kálmán Mészöly (P) · 73,Héctor De Bourgoing (P) · 15,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],"['2|1:1|Manfred Kaltz', '4|2:2|Paul Breitner', '8|3:3|Pierre Littbarski', '10|4:4|Karl-Heinz Rummenigge', '12|5:4|Horst Hrubesch']","['1|0:1|Alain Giresse', '3|1:2|Manuel Amoros', '5|2:3|Dominique Rocheteau', '9|3:4|Michel Platini']",['6|2:3|Uli Stielike'],"['7|2:3|Didier Six', '11|4:4|Maxime Bossis']",Julio Montero Castillo · 69,Rafael Albrecht · 65,Basil Gorgis · 52,Khalil Ghanim · 76,['1&rsquor;|0:0|Eusébio'],['1&rsquor;|0:0|Dinko Dermendzhiev'],['67&rsquor;|0:0|Antonio Munguía|for Mario Velarde'],"['46&rsquor;|0:0|Anatoliy Puzach|for Viktor Serebryanikov', '66&rsquor;|0:0|Vitaliy Khmelnytskyi|for Givi Nodia']",England,16,England,West Germany,Eusébio - 9,1563135,48848,32,36.0,1492.2,1.0,1841.3,2,1,-35.0,-349.0999999999999,27.866666666666667,68.2,32.333333333333336,70.33333333333333,0.8333333333333334,0.4482758620689655
Korea DPR,Chile,1,1.7,5.0,1,0.2,4.0,Rye Hyun Myung,Pak Seung-zin,Luis Alamos,Leonel Sánchez,13792,"Ayresome Park, Middlesbrough",Aly Hussein Kandil (Referee) · William Crawford (AR1) · Jim Finney (AR2),Group stage,1966-07-15,1–1,Aly Hussein Kandil,Required Extra Time,England,1966,Pak Seung-zin · 88,Tostão · 14,['88&rsquor;|1:1|Pak Seung-zin'],['14&rsquor;|1:1|Tostão'],Ivan Vutsov (OG) · 17,Roberto Perfumo (OG) · 35,Kálmán Mészöly (P) · 73,Rubén Marcos (P) · 26,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],"['2|1:1|Manfred Kaltz', '4|2:2|Paul Breitner', '8|3:3|Pierre Littbarski', '10|4:4|Karl-Heinz Rummenigge', '12|5:4|Horst Hrubesch']","['1|0:1|Alain Giresse', '3|1:2|Manuel Amoros', '5|2:3|Dominique Rocheteau', '9|3:4|Michel Platini']",['6|2:3|Uli Stielike'],"['7|2:3|Didier Six', '11|4:4|Maxime Bossis']",Julio Montero Castillo · 69,Rafael Albrecht · 65,Basil Gorgis · 52,Khalil Ghanim · 76,['1&rsquor;|0:0|Eusébio'],['1&rsquor;|0:0|Rubén Marcos'],['67&rsquor;|0:0|Antonio Munguía|for Mario Velarde'],"['46&rsquor;|0:0|Anatoliy Puzach|for Viktor Serebryanikov', '66&rsquor;|0:0|Vitaliy Khmelnytskyi|for Givi Nodia']",England,16,England,West Germany,Eusébio - 9,1563135,48848,32,112.0,1169.96,29.0,1509.61,0,0,-83.0,-339.64999999999986,28.956954288678073,68.88128897047824,36.0,69.0,0.3333333333333333,0.10526315789473684
